,id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,category
362,939j88ceB05Te3D7kQPwSA,VooDoo Rooftop Nightclub & Lounge,,3700 W Flamingo Rd,Las Vegas,NV,89103,36.1163,-115.186,3.5,476,1,939,Rh2smrKvcamnP8VBUgMI0Q,Dim Sum
363,940H9wKesyyEk6Gd2Td3NA,North Tower Park,Summerlin,45 Park Vista Dr,Las Vegas,NV,89138,36.1777,-115.346,4.0,4,1,940,Svs-B-a5-13D2dGTKxLsyw,Restaurants
364,948t6R-3SmAX6L2qTbqEBg,Volume Blowouts,,,Las Vegas,NV,89158,36.1892,-115.189,5.0,8,1,948,_ltkVUDwaI0MTxv8g21k1A,Chinese
365,96icuW9lDAGuj5WOUNli8g,Vegas Pro Studios,Eastside,"3761 Royal Crest St, Ste B-1",Las Vegas,NV,89119,36.1209,-115.15,5.0,3,1,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
366,96JiWCNyAZwk20VdWe0KGg,Cash 4 Chaos,University,4110 S Maryland Pkwy,Las Vegas,NV,89119,36.1131,-115.137,4.0,33,1,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
367,96qVh_78C2J9tNBT_H9yVw,Fountains At Flamingo Apartments,Eastside,3275 E Flamingo Rd,Las Vegas,NV,89121,36.1123,-115.104,1.5,3,1,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
368,96teqV-_jEfXs2NUae6bEA,Rock Paper Bloom,Summerlin,968 Chestnut Chase St,Las Vegas,NV,89138,36.1617,-115.339,5.0,9,1,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
369,96waGsOOdQBnpXtu2bd1Rw,Apothecary,The Strip,3327 Las Vegas Blvd S,Las Vegas,NV,89109,36.1241,-115.168,4.5,6,1,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
370,96ypzz2KrMNXURw0Ik79jQ,Summerlin Yoga,,"7520 W Washington Ave, Ste 150",Las Vegas,NV,89128,36.1825,-115.256,3.5,24,0,96,AtdXq_gu9NTE5rx4ct_dGg,Coffee & Tea
371,97-_E9JpqbUmaUg33-SOyQ,Pizza Hut,,"2800 E Tropical Pkwy, Ste 110",North Las Vegas,NV,89081,36.2689,-115.111,2.0,15,1,97,AtdXq_gu9NTE5rx4ct_dGg,Food
372,976UWTK9AgW3ZklFSsg2sQ,Pony Party Time,Southwest,,Las Vegas,NV,89141,35.9706,-115.307,5.0,14,1,976,GlZMZrA-whyu1INVXcvRnw,Food
373,97cusyR85-H1aPehjqp22A,Jagua Temporary Tattoo,The Strip,2000 S Las Vegas,Las Vegas,NV,89103,36.1474,-115.155,1.5,9,1,97,AtdXq_gu9NTE5rx4ct_dGg,Food
374,97gIb83pP9AEFmjn1uSWmQ,Half Price Furniture,,"1925 W Craig Rd, Ste 101",North Las Vegas,NV,89032,36.2372,-115.169,4.0,7,1,97,AtdXq_gu9NTE5rx4ct_dGg,Food
375,97kEmDdAU8YSBz5zw3au7w,KFC,,1410 Horizon Ridge Pkwy,Henderson,NV,89012,36.0225,-115.048,1.5,28,0,97,AtdXq_gu9NTE5rx4ct_dGg,Food
376,97O-a6ESZmtcX54gILsIag,Mr. D's Fastlane 76,,432 S Boulder Hwy,Henderson,NV,89015,36.0337,-114.974,4.0,12,1,97,AtdXq_gu9NTE5rx4ct_dGg,Food
377,97TVQZZo_2nMDTeWvqfXXg,Ciao Ciao Cafe & Bar,The Strip,3500 Las Vegas Blvd S,Las Vegas,NV,89109,36.1188,-115.177,3.0,82,1,97,AtdXq_gu9NTE5rx4ct_dGg,Food
378,98d3wyIlKOGC7kMrfeMDNw,Fantastic Sams Hair Salons,Sunrise,"5841 E Charleston Blvd, #240",Las Vegas,NV,89142,36.1581,-115.046,3.0,16,1,98,AtdXq_gu9NTE5rx4ct_dGg,Tea Rooms
379,98hNRWW4AC5IzEg4BP3f5Q,Sushi Bar Sage,Northwest,4408 N Rancho Dr,Las Vegas,NV,89130,36.24,-115.23,3.5,125,1,98,AtdXq_gu9NTE5rx4ct_dGg,Tea Rooms
380,98UNr2GnZvHjUHy-xb_G_A,Basilica Tattoo,Southeast,"7425 S Eastern Ave, Ste 103",Las Vegas,NV,89123,36.0556,-115.119,5.0,12,1,98,AtdXq_gu9NTE5rx4ct_dGg,Tea Rooms
381,98x3OO7D-DOCIzsYW8le2A,Life Saver Pool Fence of Nevada,Westside,"8633 W Charleston, Ste 102-163",Las Vegas,NV,89117,36.1599,-115.279,5.0,8,1,98,AtdXq_gu9NTE5rx4ct_dGg,Tea Rooms
382,999HQ3KN40Hxe3HBRcZD7Q,Colon Hygiene Institute,Westside,2660 S Rainbow Blvd,Las Vegas,NV,89146,36.1411,-115.242,5.0,17,1,999,Qs7X8UTwtp9SvtxvEP4hLg,Beer
383,99AogrVP0Nd5mh61o-D2Tg,Closet World,Southeast,"6672 Spenser St, Ste 1000",Las Vegas,NV,89119,36.069,-115.128,1.5,6,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
384,99GGf5xXEuLzXVIaAPL5Ug,Los Prados Golf Course,Northwest,5150 Los Prados Cir,Las Vegas,NV,89130,36.2534,-115.216,4.5,16,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
385,99J_T7NS-Wojhl5JVqnSxw,TSA Checkpoint Terminal 1 - A/B - Mccarran International Airport,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.085,-115.151,2.0,6,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
386,99kGGQoig4YaRi-52VtqMA,Tropical Smoothie Cafe,Spring Valley,"6555 S Jones Blvd, Ste 110",Las Vegas,NV,89118,36.0699,-115.225,2.0,165,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
387,99KKeZYRPnz7qDi5USsHmw,Hoover Dam Discovery Tour,,US-93 At The Az Border,Boulder City,NV,89005,36.0099,-114.785,4.0,46,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
388,99KYZZWzN2VH5L_w1GjaYw,Chili's Grill & Bar,Westside,2520 S Decatur Blvd,Las Vegas,NV,89102,36.144,-115.207,4.0,6,0,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
389,99QBevmxeJG7zdG-eCpZvA,Robert Half Technology,Eastside,"3993 Howard Hughes Pkwy, Ste 300",Las Vegas,NV,89169,36.1172,-115.158,4.5,7,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
390,99QE9dxqNDbx8XkucRLM7A,Smith's,Westside,8555 W Sahara Ave,Las Vegas,NV,89117,36.1427,-115.278,3.5,49,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
391,99QVCdOhT51MDfDPnhaUzQ,Las Vegas Chiropractic Associates,Northwest,"8960 W Cheyenne Ave, Unit 110",Las Vegas,NV,89129,36.2189,-115.292,5.0,8,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
392,99RQ6SkI20jFdU_0Wa8m_Q,Raptor Plumbing,Southwest,"8755 Lindell Rd, Ste 100",Las Vegas,NV,89139,36.0307,-115.218,3.0,6,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
393,99wSiwPzxWHeTGU-rLtLyw,Smart Tires,Eastside,2711 E Sahara Ave,Las Vegas,NV,89104,36.1435,-115.114,2.5,3,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
394,99Ym32HoiyHCW45B7cC2tQ,Sears Auto Center,,1511 W Sunset Rd,Henderson,NV,89014,36.0625,-115.051,2.5,28,1,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
395,99ZD_bwwH-UcF_QaCHKsuA,Lovely Lashes,Spring Valley,4235 S Fort Apache Rd,Las Vegas,NV,89147,36.1123,-115.297,5.0,3,0,99,Dj0S-Oe4ytRJzMGUPgYUkw,Soup
